id,source,text,image_path,clean_text
5a54103b,Twitter,"Turkish authorities say border between Türkiye and Iran remains largely calm with no major influx of refugees, despite ongoing conflict. Ilyas Avci reports from Turkish-Iranian border",dataset/twitter_images/5a54103b.jpg,"Turkish authorities say border between Türkiye and Iran remains largely calm with no major influx of refugees, despite ongoing conflict. Ilyas Avci reports from Turkish-Iranian border"
ee5e82c0,Twitter,Pakistani police detained hundreds of Afghan nationals in Khyber Pakhtunkhwa province over the weekend as authorities stepped up the nationwide crackdown on Afghan refugees following renewed border clashes with the Taliban.  Read more:  http:// kabulnow.com/?p=51491,dataset/twitter_images/ee5e82c0.jpg,Pakistani police detained hundreds of Afghan nationals in Khyber Pakhtunkhwa province over the weekend as authorities stepped up the nationwide crackdown on Afghan refugees following renewed border clashes with the Taliban. Read more: kabulnow.com/?p=51491
4d432898,Twitter," Lebanon faces escalating spillover from Iran conflict  ""Regional tensions push Lebanon deeper into crisis as conflict effects spread""   Context: • Lebanon hosts 1.5 million Syrian refugees • Economy contracted 40% since 2019 • Border ...",dataset/twitter_images/4d432898.jpg,"Lebanon faces escalating spillover from Iran conflict ""Regional tensions push Lebanon deeper into crisis as conflict effects spread"" Context: • Lebanon hosts 1.5 million Syrian refugees • Economy contracted 40% since 2019 • Border ..."
709364f6,Twitter,"As tensions escalate into a protracted conflict, the shockwave will reach Azerbaijan. Thousands upon thousands of refugees will flood towardborder. Panic is raging in Baku: MPs Arzuhan Elizade and Fazil Mustafa warned that this could lead to destabilization of the country.",dataset/twitter_images/709364f6.jpg,"As tensions escalate into a protracted conflict, the shockwave will reach Azerbaijan. Thousands upon thousands of refugees will flood towardborder. Panic is raging in Baku: MPs Arzuhan Elizade and Fazil Mustafa warned that this could lead to destabilization of the country."
0bfea072,Twitter,"Austria has expelled her Herzegovinian refugees.   She previously stationed armed guards in the border cities to suppress rebellion, but these measures were deemed insufficiently efficacious. The conflict in the East looks likely to spread to Servia in the short term.",dataset/twitter_images/0bfea072.jpg,"Austria has expelled her Herzegovinian refugees. She previously stationed armed guards in the border cities to suppress rebellion, but these measures were deemed insufficiently efficacious. The conflict in the East looks likely to spread to Servia in the short term."
f5870d87,Twitter,"Local sources say Chadian authorities have re-closed Adré border crossing one day after limited resumption of commercial traffic and civilian movement.  Chad Ministry of Communication says closure aims to prevent conflict spillover, protect civilians and refugees, and preserve",dataset/twitter_images/f5870d87.jpg,"Local sources say Chadian authorities have re-closed Adré border crossing one day after limited resumption of commercial traffic and civilian movement. Chad Ministry of Communication says closure aims to prevent conflict spillover, protect civilians and refugees, and preserve"
1d9beb47,Twitter,"Turkey is updating plans in case a major conflict involving Iran occurs, which could lead to a new wave of refugees crossing into Turkey. Options under consideration reportedly include setting up border camps or moving into Iranian territory in the event of a power vacuum.",dataset/twitter_images/1d9beb47.jpg,"Turkey is updating plans in case a major conflict involving Iran occurs, which could lead to a new wave of refugees crossing into Turkey. Options under consideration reportedly include setting up border camps or moving into Iranian territory in the event of a power vacuum."
6bb10272,Twitter,"Turkey has updated its contingency plans for a major conflict.  The options include: establishing refugee camps near the border, entering Iranian territory to prevent refugees from crossing into Turkey – but only in the event of a power vacuum in Iran.  .....such an",dataset/twitter_images/6bb10272.jpg,"Turkey has updated its contingency plans for a major conflict. The options include: establishing refugee camps near the border, entering Iranian territory to prevent refugees from crossing into Turkey – but only in the event of a power vacuum in Iran. .....such an"
6e9a3fa1,Twitter,"Türkiye is revising contingency plans in the event of a U.S.-Iran conflict, preparing for a possible influx of refugees from Iran, per Bloomberg.  Reported measures include establishing border camps or, in an extreme scenario, moving into Iranian territory to prevent crossings if",dataset/twitter_images/6e9a3fa1.jpg,"Türkiye is revising contingency plans in the event of a U.S.-Iran conflict, preparing for a possible influx of refugees from Iran, per Bloomberg. Reported measures include establishing border camps or, in an extreme scenario, moving into Iranian territory to prevent crossings if"
b16e0ef0,Twitter,#Chad shut its eastern border with #Sudan after clashes tied to Sudan’s civil war killed five Chadian soldiers.    Chad says it’s closing the border “until further notice” to stop spillover from Sudan’s conflict and protect civilians and refugees.     More troops are being,dataset/twitter_images/b16e0ef0.jpg,#Chad shut its eastern border with #Sudan after clashes tied to Sudan’s civil war killed five Chadian soldiers. Chad says it’s closing the border “until further notice” to stop spillover from Sudan’s conflict and protect civilians and refugees. More troops are being
6b1d56e7,Twitter,Chad shut its eastern border with Sudan after clashes tied to Sudan’s civil war killed five Chadian soldiers.  Chad says it’s closing the border “until further notice” to stop spillover from Sudan’s conflict and protect civilians and refugees.  More troops are being deployed to,dataset/twitter_images/6b1d56e7.jpg,Chad shut its eastern border with Sudan after clashes tied to Sudan’s civil war killed five Chadian soldiers. Chad says it’s closing the border “until further notice” to stop spillover from Sudan’s conflict and protect civilians and refugees. More troops are being deployed to
3129a8b5,Twitter,Chad shut its eastern border with Sudan after clashes tied to Sudan’s civil war killed five Chadian soldiers.  Chad says it’s closing the border “until further notice” to stop spillover from Sudan’s conflict and protect civilians and refugees.   More troops are being deployed to,dataset/twitter_images/3129a8b5.jpg,Chad shut its eastern border with Sudan after clashes tied to Sudan’s civil war killed five Chadian soldiers. Chad says it’s closing the border “until further notice” to stop spillover from Sudan’s conflict and protect civilians and refugees. More troops are being deployed to
67ef5bad,Twitter,Impact from Z!0Naz! war criminal hordes` bombs and missile that hit Gaza`s civilian areas between 2023 and 2026... Has this questioned your conscience if you have one of course?,dataset/twitter_images/67ef5bad.jpg,Impact from Z!0Naz! war criminal hordes` bombs and missile that hit Gaza`s civilian areas between 2023 and 2026... Has this questioned your conscience if you have one of course?
7b1cfaaa,Twitter,"""And the reason why we call it an economic war because it's going to impact domestically the civilian population."" — Freddie Ponton, Global Affairs Associate Editor of 21st Century Wire, on the latest developments in the Israel-US-Iran conflict  @21stCenturyWire   @freddie_ponton",dataset/twitter_images/7b1cfaaa.jpg,"""And the reason why we call it an economic war because it's going to impact domestically the civilian population."" — Freddie Ponton, Global Affairs Associate Editor of 21st Century Wire, on the latest developments in the Israel-US-Iran conflict"
37af096e,Twitter,"Discussing a month of US-Israel war on Iran; its growing impact on civilians as strikes continue on schools, hospitals, cultural sites, and critical civilian infrastructure, the Strait of Hormuz crisis, risks of U.S. ground invasion, and various escalation dynamics.  On Aljazeera",dataset/twitter_images/37af096e.jpg,"Discussing a month of US-Israel war on Iran; its growing impact on civilians as strikes continue on schools, hospitals, cultural sites, and critical civilian infrastructure, the Strait of Hormuz crisis, risks of U.S. ground invasion, and various escalation dynamics. On Aljazeera"
78dd0c28,Twitter,"Latest civilian death toll and impact of US-Israel's war in Iran: Nearly 2,000 people were killed in Iran in 32 days, and more than 1,200 people in Lebanon.",dataset/twitter_images/78dd0c28.jpg,"Latest civilian death toll and impact of US-Israel's war in Iran: Nearly 2,000 people were killed in Iran in 32 days, and more than 1,200 people in Lebanon."
10726cd7,Twitter,"Iran President Massoud Pezeshkian questions US-Israel war motives in a direct letter to Americans, highlighting civilian impact and global consequences.  Read More:  https:// connectmyindia.com/news/iran-pres ident-pezeshkian-questions-us-israel-war-motives-in-open-letter-16945.html …  #Iran #USIsrael #MiddleEast #Breaking #Geopolitics #WorldNews #connectmyindia #Pezeshkian",dataset/twitter_images/10726cd7.jpg,"Iran President Massoud Pezeshkian questions US-Israel war motives in a direct letter to Americans, highlighting civilian impact and global consequences. Read More: connectmyindia.com/news/iran-pres ident-pezeshkian-questions-us-israel-war-motives-in-open-letter-16945.html … #Iran #USIsrael #MiddleEast #Breaking #Geopolitics #WorldNews #connectmyindia #Pezeshkian"
